"sys_sample_code","lab_anl_method_name","analysis_date","fraction","column_number","test_type","lab_matrix_code","analysis_location","basis","container_id","dilution_factor","prep_method","prep_date","leachate_method","leachate_date","lab_name_code","qc_level","lab_sample_id","percent_moisture","subsample_amount","subsample_amount_unit","analyst_name","instrument_id","comment.x","preservative","final_volume","final_volume_unit","cas_rn","chemical_name","result_value","result_error_delta","result_type_code","reportable_result","detect_flag","lab_qualifiers","validator_qualifiers","interpreted_qualifiers","validated_yn","method_detection_limit","reporting_detection_limit","quantitation_limit","result_unit","detection_limit_unit","tic_retention_time","minimum_detectable_conc","counting_error","uncertainty","critical_value","validation_level","result_comment","qc_original_conc","qc_spike_added","qc_spike_measured","qc_spike_recovery","qc_dup_original_conc","qc_dup_spike_added","qc_dup_spike_measured","qc_dup_spike_recovery","qc_rpd","qc_spike_lcl","qc_spike_ucl","qc_rpd_cl","qc_spike_status","qc_dup_spike_status","qc_rpd_status","lab_sdg","X.data_provider","sample_name","sample_matrix_code","sample_type_code","sample_source","parent_sample_code","sample_delivery_group","sample_date","sys_loc_code","start_depth","end_depth","depth_unit","chain_of_custody","sent_to_lab_date","sample_receipt_date","sampler","sampling_company_code","sampling_reason","sampling_technique","task_code","collection_quarter","composite_yn","composite_desc","sample_class","custom_field_1","custom_field_2","custom_field_3","comment.y"
"13-PIKL-5.7-09062018-W-EB","E351.2","09/20/2018 15:43:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"METHOD","09/19/2018 15:53:00",NA,NA,"ALSRNY","quant","R1808565-009",NA,20,"mL",NA,NA,NA,NA,20,"mL","KN","NITROGEN, KJELDAHL, TOTAL",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.08,0.08,0.1,"mg/l","mg/l",NA,0.08,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R1808565","ALSRNY","13-PIKL-5.7-09062018-W-EB","WS","N","Field","","R1808565","09/06/2018 00:00:00","Unknown",NA,NA,NA,NA,NA,"09/07/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-PIKL-5.7-09062018-W-EB","E365.1","09/21/2018 16:03:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"METHOD","09/19/2018 17:23:00",NA,NA,"ALSRNY","quant","R1808565-009",NA,20,"mL",NA,NA,NA,NA,20,"mL","7723-14-0","PHOSPHORUS, TOTAL (AS P)",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.002,0.002,0.005,"mg/l","mg/l",NA,0.002,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R1808565","ALSRNY","13-PIKL-5.7-09062018-W-EB","WS","N","Field","","R1808565","09/06/2018 00:00:00","Unknown",NA,NA,NA,NA,NA,"09/07/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-PIKL-5.7-09062018-W-EB","E180.1","09/07/2018 12:30:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1808565-009",NA,NA,"",NA,NA,NA,NA,NA,"","TURB","TURBIDITY",0.19,NA,"TRG","Yes","Y","",NA,"",NA,0.06,NA,0.1,"ntu","ntu",NA,0.06,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R1808565","ALSRNY","13-PIKL-5.7-09062018-W-EB","WS","N","Field","","R1808565","09/06/2018 00:00:00","Unknown",NA,NA,NA,NA,NA,"09/07/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-PKIL-5.7-09062018-W","D6919-09","09/14/2018 18:13:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1808565-008",NA,10,"mL",NA,NA,NA,NA,10,"mL","7664-41-7","Nitrogen, ammonia (As N)",0.0285,NA,"TRG","Yes","Y","",NA,"",NA,8e-04,NA,0.005,"mg/l","mg/l",NA,8e-04,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R1808565","ALSRNY","13-PKIL-5.7-09062018-W","WS","N","Field","","R1808565","09/06/2018 00:00:00","Unknown",NA,NA,NA,NA,NA,"09/07/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-PKIL-5.7-09062018-W","Calculation","09/07/2018 20:20:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1808565-008",NA,0,"mL",NA,NA,NA,NA,NA,"","14797-55-8","NITROGEN, NITRATE (AS N)",0.535,NA,"TRG","Yes","Y","",NA,"",NA,NA,NA,0.01,"mg/l","mg/l",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R1808565","ALSRNY","13-PKIL-5.7-09062018-W","WS","N","Field","","R1808565","09/06/2018 00:00:00","Unknown",NA,NA,NA,NA,NA,"09/07/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-PKIL-5.7-09062018-W","E353.2","09/13/2018 16:03:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1808565-008",NA,10,"mL",NA,NA,NA,NA,10,"mL","NO3NO2N","Nitrate+Nitrite as Nitrogen",0.535,NA,"TRG","Yes","Y","",NA,"",NA,7e-04,NA,0.002,"mg/l","mg/l",NA,7e-04,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R1808565","ALSRNY","13-PKIL-5.7-09062018-W","WS","N","Field","","R1808565","09/06/2018 00:00:00","Unknown",NA,NA,NA,NA,NA,"09/07/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-PKIL-5.7-09062018-W","E353.2","09/07/2018 20:20:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1808565-008",NA,10,"mL",NA,NA,NA,NA,10,"mL","14797-65-0","NITROGEN, NITRITE",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.007,0.007,0.01,"mg/l","mg/l",NA,0.007,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R1808565","ALSRNY","13-PKIL-5.7-09062018-W","WS","N","Field","","R1808565","09/06/2018 00:00:00","Unknown",NA,NA,NA,NA,NA,"09/07/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-PKIL-5.7-09062018-W","Calculation","09/20/2018 16:21:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"","09/19/2018 00:00:00",NA,NA,"ALSRNY","quant","R1808565-008",NA,0,"mL",NA,NA,NA,NA,NA,"","KN","Nitrogen",0.99,NA,"TRG","Yes","Y","",NA,"",NA,NA,NA,0.1,"mg/l","mg/l",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R1808565","ALSRNY","13-PKIL-5.7-09062018-W","WS","N","Field","","R1808565","09/06/2018 00:00:00","Unknown",NA,NA,NA,NA,NA,"09/07/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-PKIL-5.7-09062018-W","E351.2","09/20/2018 16:21:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"METHOD","09/19/2018 15:53:00",NA,NA,"ALSRNY","quant","R1808565-008",NA,20,"mL",NA,NA,NA,NA,20,"mL","KN","NITROGEN, KJELDAHL, TOTAL",0.45,NA,"TRG","Yes","Y","",NA,"",NA,0.08,NA,0.1,"mg/l","mg/l",NA,0.08,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R1808565","ALSRNY","13-PKIL-5.7-09062018-W","WS","N","Field","","R1808565","09/06/2018 00:00:00","Unknown",NA,NA,NA,NA,NA,"09/07/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-PKIL-5.7-09062018-W","E365.1","09/21/2018 16:14:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"METHOD","09/19/2018 17:23:00",NA,NA,"ALSRNY","quant","R1808565-008",NA,20,"mL",NA,NA,NA,NA,20,"mL","7723-14-0","PHOSPHORUS, TOTAL (AS P)",0.0545,NA,"TRG","Yes","Y","",NA,"",NA,0.002,NA,0.005,"mg/l","mg/l",NA,0.002,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R1808565","ALSRNY","13-PKIL-5.7-09062018-W","WS","N","Field","","R1808565","09/06/2018 00:00:00","Unknown",NA,NA,NA,NA,NA,"09/07/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-PKIL-5.7-09062018-W","E180.1","09/07/2018 12:30:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1808565-008",NA,NA,"",NA,NA,NA,NA,NA,"","TURB","TURBIDITY",2.07,NA,"TRG","Yes","Y","",NA,"",NA,0.06,NA,0.1,"ntu","ntu",NA,0.06,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R1808565","ALSRNY","13-PKIL-5.7-09062018-W","WS","N","Field","","R1808565","09/06/2018 00:00:00","Unknown",NA,NA,NA,NA,NA,"09/07/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-PKIL-5.7-09062018-WDUP","D6919-09","09/14/2018 20:21:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1808565-013",NA,10,"mL",NA,NA,NA,NA,10,"mL","7664-41-7","Nitrogen, ammonia (As N)",0.0209,NA,"TRG","Yes","Y","",NA,"",NA,8e-04,NA,0.005,"mg/l","mg/l",NA,8e-04,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R1808565","ALSRNY","13-PKIL-5.7-09062018-WDUP","WS","N","Field","","R1808565","09/06/2018 00:00:00","Unknown",NA,NA,NA,NA,NA,"09/07/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-PKIL-5.7-09062018-WDUP","Calculation","09/14/2018 19:35:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1808565-013",NA,0,"mL",NA,NA,NA,NA,NA,"","14797-55-8","NITROGEN, NITRATE (AS N)",0.535,NA,"TRG","Yes","Y","",NA,"",NA,NA,NA,0.01,"mg/l","mg/l",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R1808565","ALSRNY","13-PKIL-5.7-09062018-WDUP","WS","N","Field","","R1808565","09/06/2018 00:00:00","Unknown",NA,NA,NA,NA,NA,"09/07/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-PKIL-5.7-09062018-WDUP","E353.2","09/13/2018 16:11:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1808565-013",NA,10,"mL",NA,NA,NA,NA,10,"mL","NO3NO2N","Nitrate+Nitrite as Nitrogen",0.535,NA,"TRG","Yes","Y","",NA,"",NA,7e-04,NA,0.002,"mg/l","mg/l",NA,7e-04,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R1808565","ALSRNY","13-PKIL-5.7-09062018-WDUP","WS","N","Field","","R1808565","09/06/2018 00:00:00","Unknown",NA,NA,NA,NA,NA,"09/07/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-PKIL-5.7-09062018-WDUP","E353.2","09/14/2018 19:35:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1808565-013",NA,10,"mL",NA,NA,NA,NA,10,"mL","14797-65-0","NITROGEN, NITRITE",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.007,0.007,0.01,"mg/l","mg/l",NA,0.007,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R1808565","ALSRNY","13-PKIL-5.7-09062018-WDUP","WS","N","Field","","R1808565","09/06/2018 00:00:00","Unknown",NA,NA,NA,NA,NA,"09/07/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-PKIL-5.7-09062018-WDUP","Calculation","09/20/2018 16:14:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"","09/19/2018 00:00:00",NA,NA,"ALSRNY","quant","R1808565-013",NA,0,"mL",NA,NA,NA,NA,NA,"","KN","Nitrogen",0.96,NA,"TRG","Yes","Y","",NA,"",NA,NA,NA,0.1,"mg/l","mg/l",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R1808565","ALSRNY","13-PKIL-5.7-09062018-WDUP","WS","N","Field","","R1808565","09/06/2018 00:00:00","Unknown",NA,NA,NA,NA,NA,"09/07/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-PKIL-5.7-09062018-WDUP","E351.2","09/20/2018 16:14:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"METHOD","09/19/2018 15:53:00",NA,NA,"ALSRNY","quant","R1808565-013",NA,20,"mL",NA,NA,NA,NA,20,"mL","KN","NITROGEN, KJELDAHL, TOTAL",0.43,NA,"TRG","Yes","Y","",NA,"",NA,0.08,NA,0.1,"mg/l","mg/l",NA,0.08,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R1808565","ALSRNY","13-PKIL-5.7-09062018-WDUP","WS","N","Field","","R1808565","09/06/2018 00:00:00","Unknown",NA,NA,NA,NA,NA,"09/07/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-PKIL-5.7-09062018-WDUP","E365.1","09/21/2018 16:19:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"METHOD","09/19/2018 17:23:00",NA,NA,"ALSRNY","quant","R1808565-013",NA,20,"mL",NA,NA,NA,NA,20,"mL","7723-14-0","PHOSPHORUS, TOTAL (AS P)",0.0514,NA,"TRG","Yes","Y","",NA,"",NA,0.002,NA,0.005,"mg/l","mg/l",NA,0.002,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R1808565","ALSRNY","13-PKIL-5.7-09062018-WDUP","WS","N","Field","","R1808565","09/06/2018 00:00:00","Unknown",NA,NA,NA,NA,NA,"09/07/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-PKIL-5.7-09062018-WDUP","E180.1","09/07/2018 12:30:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1808565-013",NA,NA,"",NA,NA,NA,NA,NA,"","TURB","TURBIDITY",2.02,NA,"TRG","Yes","Y","",NA,"",NA,0.06,NA,0.1,"ntu","ntu",NA,0.06,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R1808565","ALSRNY","13-PKIL-5.7-09062018-WDUP","WS","N","Field","","R1808565","09/06/2018 00:00:00","Unknown",NA,NA,NA,NA,NA,"09/07/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
