"sys_sample_code","lab_anl_method_name","analysis_date","fraction","column_number","test_type","lab_matrix_code","analysis_location","basis","container_id","dilution_factor","prep_method","prep_date","leachate_method","leachate_date","lab_name_code","qc_level","lab_sample_id","percent_moisture","subsample_amount","subsample_amount_unit","analyst_name","instrument_id","comment.x","preservative","final_volume","final_volume_unit","cas_rn","chemical_name","result_value","result_error_delta","result_type_code","reportable_result","detect_flag","lab_qualifiers","validator_qualifiers","interpreted_qualifiers","validated_yn","method_detection_limit","reporting_detection_limit","quantitation_limit","result_unit","detection_limit_unit","tic_retention_time","minimum_detectable_conc","counting_error","uncertainty","critical_value","validation_level","result_comment","qc_original_conc","qc_spike_added","qc_spike_measured","qc_spike_recovery","qc_dup_original_conc","qc_dup_spike_added","qc_dup_spike_measured","qc_dup_spike_recovery","qc_rpd","qc_spike_lcl","qc_spike_ucl","qc_rpd_cl","qc_spike_status","qc_dup_spike_status","qc_rpd_status","lab_sdg","X.data_provider","sample_name","sample_matrix_code","sample_type_code","sample_source","parent_sample_code","sample_delivery_group","sample_date","sys_loc_code","start_depth","end_depth","depth_unit","chain_of_custody","sent_to_lab_date","sample_receipt_date","sampler","sampling_company_code","sampling_reason","sampling_technique","task_code","collection_quarter","composite_yn","composite_desc","sample_class","custom_field_1","custom_field_2","custom_field_3","comment.y"
"13-PKIL-5.7-07112018-W","E353.2","07/18/2018 09:29:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1806421-008",NA,10,"mL",NA,NA,NA,NA,10,"mL","NO3NO2N","Nitrate+Nitrite as Nitrogen",0.576,NA,"TRG","Yes","Y","",NA,"",NA,7e-04,NA,0.002,"mg/l","mg/l",NA,7e-04,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,"R1806421","ALSRNY","13-PKIL-5.7-07112018-W","WS","N","Field","","R1806421","07/11/2018 12:10:00","Unknown",NA,NA,NA,NA,NA,"07/12/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-PKIL-5.7-07112018-W","E353.2","07/12/2018 14:12:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1806421-008",NA,10,"mL",NA,NA,NA,NA,10,"mL","14797-65-0","NITROGEN, NITRITE",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.007,0.007,0.01,"mg/l","mg/l",NA,0.007,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,"R1806421","ALSRNY","13-PKIL-5.7-07112018-W","WS","N","Field","","R1806421","07/11/2018 12:10:00","Unknown",NA,NA,NA,NA,NA,"07/12/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-PKIL-5.7-07112018-W","Calculation","07/20/2018 11:27:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"","07/19/2018 00:00:00",NA,NA,"ALSRNY","quant","R1806421-008",NA,0,"mL",NA,NA,NA,NA,NA,"","KN","Nitrogen",0.87,NA,"TRG","Yes","Y","",NA,"",NA,NA,NA,0.1,"mg/l","mg/l",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,"R1806421","ALSRNY","13-PKIL-5.7-07112018-W","WS","N","Field","","R1806421","07/11/2018 12:10:00","Unknown",NA,NA,NA,NA,NA,"07/12/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-PKIL-5.7-07112018-W","E351.2","07/20/2018 11:27:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"METHOD","07/19/2018 11:25:00",NA,NA,"ALSRNY","quant","R1806421-008",NA,20,"mL",NA,NA,NA,NA,20,"mL","KN","NITROGEN, KJELDAHL, TOTAL",0.3,NA,"TRG","Yes","Y","",NA,"",NA,0.08,NA,0.1,"mg/l","mg/l",NA,0.08,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,"R1806421","ALSRNY","13-PKIL-5.7-07112018-W","WS","N","Field","","R1806421","07/11/2018 12:10:00","Unknown",NA,NA,NA,NA,NA,"07/12/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-PKIL-5.7-07112018-W","E365.1","07/25/2018 18:16:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"METHOD","07/20/2018 15:30:00",NA,NA,"ALSRNY","quant","R1806421-008",NA,20,"mL",NA,NA,NA,NA,20,"mL","7723-14-0","PHOSPHORUS, TOTAL (AS P)",0.0423,NA,"TRG","Yes","Y","",NA,"",NA,0.002,NA,0.005,"mg/l","mg/l",NA,0.002,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,"R1806421","ALSRNY","13-PKIL-5.7-07112018-W","WS","N","Field","","R1806421","07/11/2018 12:10:00","Unknown",NA,NA,NA,NA,NA,"07/12/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-PKIL-5.7-07112018-W","E180.1","07/12/2018 12:25:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1806421-008",NA,NA,"",NA,NA,NA,NA,NA,"","TURB","TURBIDITY",2.14,NA,"TRG","Yes","Y","",NA,"",NA,0.06,NA,0.1,"ntu","ntu",NA,0.06,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,"R1806421","ALSRNY","13-PKIL-5.7-07112018-W","WS","N","Field","","R1806421","07/11/2018 12:10:00","Unknown",NA,NA,NA,NA,NA,"07/12/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-POCH-2.6-07102018-W","D6919-09","07/11/2018 22:46:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1806421-002",NA,10,"mL",NA,NA,NA,NA,10,"mL","7664-41-7","Nitrogen, ammonia (As N)",0.0221,NA,"TRG","Yes","Y","",NA,"",NA,8e-04,NA,0.005,"mg/l","mg/l",NA,8e-04,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,"R1806421","ALSRNY","13-POCH-2.6-07102018-W","WS","N","Field","","R1806421","07/10/2018 11:45:00","Unknown",NA,NA,NA,NA,NA,"07/11/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-POCH-2.6-07102018-W","Calculation","07/11/2018 16:23:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1806421-002",NA,0,"mL",NA,NA,NA,NA,NA,"","14797-55-8","NITROGEN, NITRATE (AS N)",0.385,NA,"TRG","Yes","Y","",NA,"",NA,NA,NA,0.01,"mg/l","mg/l",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,"R1806421","ALSRNY","13-POCH-2.6-07102018-W","WS","N","Field","","R1806421","07/10/2018 11:45:00","Unknown",NA,NA,NA,NA,NA,"07/11/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-POCH-2.6-07102018-W","E353.2","07/18/2018 09:18:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1806421-002",NA,10,"mL",NA,NA,NA,NA,10,"mL","NO3NO2N","Nitrate+Nitrite as Nitrogen",0.385,NA,"TRG","Yes","Y","",NA,"",NA,7e-04,NA,0.002,"mg/l","mg/l",NA,7e-04,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,"R1806421","ALSRNY","13-POCH-2.6-07102018-W","WS","N","Field","","R1806421","07/10/2018 11:45:00","Unknown",NA,NA,NA,NA,NA,"07/11/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-POCH-2.6-07102018-W","E353.2","07/11/2018 16:23:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1806421-002",NA,10,"mL",NA,NA,NA,NA,10,"mL","14797-65-0","NITROGEN, NITRITE",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.007,0.007,0.01,"mg/l","mg/l",NA,0.007,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,"R1806421","ALSRNY","13-POCH-2.6-07102018-W","WS","N","Field","","R1806421","07/10/2018 11:45:00","Unknown",NA,NA,NA,NA,NA,"07/11/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-POCH-2.6-07102018-W","Calculation","07/13/2018 12:17:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"","07/12/2018 00:00:00",NA,NA,"ALSRNY","quant","R1806421-002",NA,0,"mL",NA,NA,NA,NA,NA,"","KN","Nitrogen",0.92,NA,"TRG","Yes","Y","",NA,"",NA,NA,NA,0.1,"mg/l","mg/l",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,"R1806421","ALSRNY","13-POCH-2.6-07102018-W","WS","N","Field","","R1806421","07/10/2018 11:45:00","Unknown",NA,NA,NA,NA,NA,"07/11/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-POCH-2.6-07102018-W","E351.2","07/13/2018 12:17:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"METHOD","07/12/2018 14:15:00",NA,NA,"ALSRNY","quant","R1806421-002",NA,20,"mL",NA,NA,NA,NA,20,"mL","KN","NITROGEN, KJELDAHL, TOTAL",0.54,NA,"TRG","Yes","Y","",NA,"",NA,0.08,NA,0.1,"mg/l","mg/l",NA,0.08,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,"R1806421","ALSRNY","13-POCH-2.6-07102018-W","WS","N","Field","","R1806421","07/10/2018 11:45:00","Unknown",NA,NA,NA,NA,NA,"07/11/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-POCH-2.6-07102018-W","E365.1","07/17/2018 14:59:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"METHOD","07/13/2018 14:40:00",NA,NA,"ALSRNY","quant","R1806421-002",NA,20,"mL",NA,NA,NA,NA,20,"mL","7723-14-0","PHOSPHORUS, TOTAL (AS P)",0.0963,NA,"TRG","Yes","Y","",NA,"",NA,0.002,NA,0.005,"mg/l","mg/l",NA,0.002,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,"R1806421","ALSRNY","13-POCH-2.6-07102018-W","WS","N","Field","","R1806421","07/10/2018 11:45:00","Unknown",NA,NA,NA,NA,NA,"07/11/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-POCH-2.6-07102018-W","E180.1","07/12/2018 08:55:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1806421-002",NA,NA,"",NA,NA,NA,NA,NA,"","TURB","TURBIDITY",4.14,NA,"TRG","Yes","Y","",NA,"",NA,0.06,NA,0.1,"ntu","ntu",NA,0.06,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,"R1806421","ALSRNY","13-POCH-2.6-07102018-W","WS","N","Field","","R1806421","07/10/2018 11:45:00","Unknown",NA,NA,NA,NA,NA,"07/11/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-RIOG-T1-0.8-07102018-W","D6919-09","07/18/2018 17:42:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1806421-001",NA,10,"mL",NA,NA,NA,NA,10,"mL","7664-41-7","Nitrogen, ammonia (As N)",0.0425,NA,"TRG","Yes","Y","",NA,"",NA,8e-04,NA,0.005,"mg/l","mg/l",NA,8e-04,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,"R1806421","ALSRNY","13-RIOG-T1-0.8-07102018-W","WS","N","Field","","R1806421","07/10/2018 10:15:00","Unknown",NA,NA,NA,NA,NA,"07/11/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-RIOG-T1-0.8-07102018-W","Calculation","07/11/2018 16:23:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1806421-001",NA,0,"mL",NA,NA,NA,NA,NA,"","14797-55-8","NITROGEN, NITRATE (AS N)",0.563,NA,"TRG","Yes","Y","",NA,"",NA,NA,NA,0.01,"mg/l","mg/l",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,"R1806421","ALSRNY","13-RIOG-T1-0.8-07102018-W","WS","N","Field","","R1806421","07/10/2018 10:15:00","Unknown",NA,NA,NA,NA,NA,"07/11/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-RIOG-T1-0.8-07102018-W","E353.2","07/18/2018 09:17:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1806421-001",NA,10,"mL",NA,NA,NA,NA,10,"mL","NO3NO2N","Nitrate+Nitrite as Nitrogen",0.563,NA,"TRG","Yes","Y","",NA,"",NA,7e-04,NA,0.002,"mg/l","mg/l",NA,7e-04,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,"R1806421","ALSRNY","13-RIOG-T1-0.8-07102018-W","WS","N","Field","","R1806421","07/10/2018 10:15:00","Unknown",NA,NA,NA,NA,NA,"07/11/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-RIOG-T1-0.8-07102018-W","E353.2","07/11/2018 16:23:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1806421-001",NA,10,"mL",NA,NA,NA,NA,10,"mL","14797-65-0","NITROGEN, NITRITE",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.007,0.007,0.01,"mg/l","mg/l",NA,0.007,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,"R1806421","ALSRNY","13-RIOG-T1-0.8-07102018-W","WS","N","Field","","R1806421","07/10/2018 10:15:00","Unknown",NA,NA,NA,NA,NA,"07/11/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-RIOG-T1-0.8-07102018-W","Calculation","07/13/2018 12:15:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"","07/12/2018 00:00:00",NA,NA,"ALSRNY","quant","R1806421-001",NA,0,"mL",NA,NA,NA,NA,NA,"","KN","Nitrogen",1.19,NA,"TRG","Yes","Y","",NA,"",NA,NA,NA,0.1,"mg/l","mg/l",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,"R1806421","ALSRNY","13-RIOG-T1-0.8-07102018-W","WS","N","Field","","R1806421","07/10/2018 10:15:00","Unknown",NA,NA,NA,NA,NA,"07/11/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-RIOG-T1-0.8-07102018-W","E351.2","07/13/2018 12:15:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"METHOD","07/12/2018 14:15:00",NA,NA,"ALSRNY","quant","R1806421-001",NA,20,"mL",NA,NA,NA,NA,20,"mL","KN","NITROGEN, KJELDAHL, TOTAL",0.62,NA,"TRG","Yes","Y","",NA,"",NA,0.08,NA,0.1,"mg/l","mg/l",NA,0.08,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,"R1806421","ALSRNY","13-RIOG-T1-0.8-07102018-W","WS","N","Field","","R1806421","07/10/2018 10:15:00","Unknown",NA,NA,NA,NA,NA,"07/11/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-RIOG-T1-0.8-07102018-W","E365.1","07/17/2018 15:43:00",TRUE,NA,"initial","WS","LB",NA,NA,5,"METHOD","07/13/2018 14:40:00",NA,NA,"ALSRNY","quant","R1806421-001",NA,20,"mL",NA,NA,NA,NA,20,"mL","7723-14-0","PHOSPHORUS, TOTAL (AS P)",0.159,NA,"TRG","Yes","Y","",NA,"",NA,0.01,NA,0.025,"mg/l","mg/l",NA,0.01,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,"R1806421","ALSRNY","13-RIOG-T1-0.8-07102018-W","WS","N","Field","","R1806421","07/10/2018 10:15:00","Unknown",NA,NA,NA,NA,NA,"07/11/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-RIOG-T1-0.8-07102018-W","E180.1","07/12/2018 08:55:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1806421-001",NA,NA,"",NA,NA,NA,NA,NA,"","TURB","TURBIDITY",2.42,NA,"TRG","Yes","Y","",NA,"",NA,0.06,NA,0.1,"ntu","ntu",NA,0.06,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,"R1806421","ALSRNY","13-RIOG-T1-0.8-07102018-W","WS","N","Field","","R1806421","07/10/2018 10:15:00","Unknown",NA,NA,NA,NA,NA,"07/11/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
